id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV,APG,BPG,DRPG,FG3APG,FG3MPG,FGAPG,FGMPG,FPG,FTAPG,FTMPG,MPG,ORPG,PF_APG,PF_BPG,PF_DRPG,PF_FG3APG,PF_FG3MPG,PF_FGAPG,PF_FGMPG,PF_FPG,PF_FTAPG,PF_FTMPG,PF_MPG,PF_ORPG,PF_PPG,PF_RPG,PF_SPG,PF_TPG,PPG,RPG,SPG,TPG,1st Team All-Defensive Team,1st Team All-NBA,1st Team All-Rookie Team,2nd Team All-Defensive Team,2nd Team All-NBA,2nd Team All-Rookie Team,3rd Team All-NBA,Hall of Fame Inductee,IBM Award,J. Walter Kennedy Citizenship,NBA All-Star,NBA All-Star Most Valuable Player,NBA All-Star Selection,NBA Champion,NBA Comeback Player of the Year,NBA Defensive Player of the Year,NBA Finals Most Valuable Player,NBA Most Improved Player,NBA Most Valuable Player,NBA Player of the Month,NBA Player of the Week,NBA Rookie of the Month,NBA Rookie of the Year,NBA Sixth Man of the Year,NBA Sporting News Most Valuable Player of the Year,NBA Sporting News Rookie of the Year,NBA Sportsmanship,Olympic Appearance,Olympic Bronze Medal,Olympic Gold Medal,Olympic Silver Medal
1628432,Davon Reed,Davon,Reed,False,92.0,15.0,184.0,174.0,67.0,0.385057471264,333.0,136.0,0.408408408408,51.0,34.0,0.666666666666,122.0,7.0,1299.0,28.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,212.0,50.0,47.0,0.8,0.1,1.5,1.4,0.5,2.7,1.1,1.0,0.4,0.3,10.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.7,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642024,Alex Reese,Alex,Reese,False,4.0,10.0,38.0,41.0,15.0,0.365853658536,54.0,26.0,0.481481481481,12.0,9.0,0.75,15.0,0.0,216.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,47.0,10.0,6.0,0.3,0.7,2.5,2.7,1.0,3.6,1.7,1.4,0.8,0.6,14.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.1,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631197,Jared Rhoden,Jared,Rhoden,False,34.0,16.0,84.0,90.0,29.0,0.322222222222,197.0,92.0,0.467005076142,39.0,33.0,0.846153846153,45.0,2.0,669.0,28.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,112.0,17.0,19.0,0.8,0.4,1.9,2.0,0.6,4.4,2.0,1.6,0.9,0.7,14.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.5,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626196,Josh Richardson,Josh,Richardson,False,1463.0,297.0,1307.0,2405.0,873.0,0.362993762993,5433.0,2327.0,0.428308485183,1009.0,854.0,0.846382556987,554.0,322.0,15814.0,378.0,1230.0,54.0,20.0,70.0,103.0,36.0,0.349514563106,213.0,79.0,0.370892018779,48.0,42.0,0.875,30.0,9.0,754.0,21.0,74.0,236.0,91.0,21.0,31.0,6381.0,1685.0,566.0,732.0,2.6,0.5,2.4,4.3,1.6,9.8,4.2,2.2,1.8,1.5,28.5,0.7,1.8,0.7,2.3,3.4,1.2,7.1,2.6,2.5,1.6,1.4,25.1,0.7,7.9,3.0,0.7,1.0,11.5,3.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203085,Austin Rivers,Austin,Rivers,False,1513.0,112.0,1220.0,2260.0,789.0,0.349115044247,5289.0,2214.0,0.418604651162,1193.0,779.0,0.652975691533,707.0,184.0,16856.0,222.0,1479.0,88.0,11.0,107.0,199.0,71.0,0.356783919597,410.0,169.0,0.412195121951,66.0,48.0,0.727272727272,64.0,15.0,1370.0,17.0,147.0,457.0,124.0,36.0,54.0,5996.0,1442.0,494.0,732.0,2.1,0.2,1.7,3.2,1.1,7.5,3.1,2.1,1.7,1.1,23.8,0.3,1.4,0.2,1.7,3.1,1.1,6.4,2.6,2.3,1.0,0.8,21.4,0.3,7.1,1.9,0.6,0.8,8.5,2.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641857,Liam Robbins,Liam,Robbins,False,2.0,2.0,5.0,2.0,0.0,0.0,8.0,2.0,0.25,10.0,5.0,0.5,13.0,0.0,56.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,2.0,6.0,0.2,0.2,0.4,0.2,0.0,0.6,0.2,0.7,0.8,0.4,4.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629010,Jerome Robinson,Jerome,Robinson,False,136.0,29.0,193.0,269.0,80.0,0.297397769516,548.0,198.0,0.361313868613,97.0,69.0,0.711340206185,135.0,12.0,1685.0,21.0,194.0,7.0,0.0,4.0,6.0,3.0,0.5,14.0,5.0,0.357142857142,5.0,5.0,1.0,5.0,0.0,46.0,2.0,4.0,18.0,6.0,2.0,1.0,545.0,214.0,52.0,83.0,1.0,0.2,1.4,2.0,0.6,4.1,1.5,1.4,0.7,0.5,12.5,0.2,1.4,0.0,0.8,1.2,0.6,2.8,1.0,0.8,1.0,1.0,9.2,0.4,3.6,1.2,0.4,0.2,4.0,1.6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629620,Justin Robinson,Justin,Robinson,False,48.0,2.0,27.0,80.0,25.0,0.313,126.0,40.0,0.317,13.0,7.0,0.538,43.0,0.0,441.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,33.0,12.0,22.0,1.1,0.0,0.6,1.9,0.6,2.9,0.9,0.9,0.3,0.2,10.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.8,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629676,Isaiah Roby,Isaiah,Roby,False,216.0,78.0,482.0,268.0,94.0,0.350746268656,908.0,440.0,0.484581497797,274.0,185.0,0.675182481751,151.0,64.0,2858.0,185.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,667.0,106.0,188.0,1.4,0.5,3.2,1.8,0.6,6.0,2.9,2.2,1.8,1.2,18.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,4.4,0.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631223,David Roddy,David,Roddy,False,174.0,39.0,372.0,437.0,132.0,0.302059496567,954.0,402.0,0.421383647798,159.0,108.0,0.679245283018,168.0,20.0,2845.0,116.0,199.0,4.0,2.0,13.0,20.0,6.0,0.3,29.0,8.0,0.275862068965,1.0,1.0,1.0,8.0,0.0,78.0,4.0,6.0,23.0,17.0,0.0,1.0,1044.0,488.0,70.0,136.0,1.0,0.2,2.2,2.6,0.8,5.7,2.4,1.2,0.9,0.6,16.9,0.7,0.5,0.3,1.6,2.5,0.8,3.6,1.0,0.8,0.1,0.1,9.8,0.5,2.9,2.1,0.0,0.1,6.2,2.9,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200765,Rajon Rondo,Rajon,Rondo,False,7584.0,125.0,3439.0,1384.0,449.0,0.324421965317,8516.0,3886.0,0.456317519962,1826.0,1116.0,0.611171960569,957.0,733.0,28570.0,910.0,1997.0,1136.0,24.0,555.0,206.0,68.0,0.330097087378,1532.0,674.0,0.439947780678,390.0,253.0,0.648717948717,134.0,105.0,4560.0,189.0,320.0,1669.0,744.0,228.0,349.0,9337.0,4349.0,1518.0,2586.0,7.9,0.1,3.6,1.4,0.5,8.9,4.1,2.1,1.9,1.2,29.9,1.0,8.5,0.2,4.1,1.5,0.5,11.4,5.0,2.4,2.9,1.9,34.0,1.4,12.5,5.6,1.7,2.6,9.8,4.5,1.6,2.7,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201565,Derrick Rose,Derrick,Rose,False,3770.0,242.0,1771.0,1866.0,590.0,0.316184351554,10798.0,4921.0,0.455732543063,2575.0,2141.0,0.831456310679,723.0,518.0,22052.0,553.0,887.0,330.0,24.0,169.0,211.0,68.0,0.322274881516,1024.0,436.0,0.42578125,238.0,201.0,0.844537815126,52.0,44.0,1962.0,57.0,103.0,1141.0,226.0,49.0,166.0,12573.0,2324.0,536.0,1746.0,5.2,0.3,2.4,2.6,0.8,14.9,6.8,1.2,3.6,3.0,30.5,0.8,6.3,0.5,3.3,4.1,1.3,19.7,8.4,2.0,4.6,3.9,37.7,1.1,21.9,4.3,0.9,3.2,17.4,3.2,0.7,2.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203082,Terrence Ross,Terrence,Ross,False,936.0,231.0,1805.0,3673.0,1329.0,0.361829567111,7032.0,2940.0,0.418088737201,1001.0,838.0,0.837162837162,733.0,187.0,17957.0,256.0,1230.0,30.0,17.0,93.0,193.0,59.0,0.305699481865,340.0,129.0,0.379411764705,56.0,42.0,0.75,47.0,11.0,949.0,7.0,87.0,359.0,100.0,33.0,45.0,8047.0,2061.0,587.0,700.0,1.3,0.3,2.5,5.0,1.8,9.6,4.0,1.7,1.4,1.1,24.5,0.3,0.6,0.4,2.0,4.1,1.3,7.2,2.7,1.9,1.2,0.9,20.2,0.1,7.6,2.1,0.7,1.0,11.0,2.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201937,Ricky Rubio,Ricky,Rubio,False,5160.0,94.0,2402.0,1969.0,637.0,0.323514474352,6364.0,2468.0,0.387806411062,2370.0,1997.0,0.842616033755,698.0,603.0,20694.0,428.0,1738.0,88.0,4.0,56.0,52.0,14.0,0.26923076923,146.0,56.0,0.383561643835,43.0,35.0,0.813953488372,14.0,11.0,365.0,10.0,32.0,161.0,66.0,21.0,38.0,7570.0,2830.0,1226.0,1768.0,7.4,0.1,3.4,2.8,0.9,9.1,3.5,2.5,3.4,2.9,29.6,0.6,6.3,0.3,4.0,3.7,1.0,10.4,4.0,2.3,3.1,2.5,26.1,0.7,11.5,4.7,1.5,2.7,10.8,4.1,1.8,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1630346,Matt Ryan,Matt,Ryan,False,37.0,2.0,64.0,199.0,80.0,0.402010050251,257.0,100.0,0.389105058365,28.0,25.0,0.892857142857,82.0,1.0,773.0,10.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,305.0,74.0,14.0,29.0,0.5,0.0,0.8,2.4,1.0,3.1,1.2,0.7,0.3,0.3,9.4,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.7,0.9,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629677,Luka Samanic,Luka,Samanic,False,55.0,19.0,171.0,146.0,36.0,0.246575342465,336.0,138.0,0.410714285714,102.0,72.0,0.705882352941,86.0,16.0,921.0,39.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,210.0,19.0,60.0,0.6,0.2,2.0,1.7,0.4,3.9,1.6,1.1,1.2,0.8,10.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.4,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631257,Jermaine Samuels Jr.,Jermaine,Samuels Jr.,False,3.0,2.0,10.0,2.0,0.0,0.0,14.0,9.0,0.642857142857,2.0,2.0,1.0,14.0,0.0,60.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,1.0,0.0,0.2,0.1,0.7,0.1,0.0,1.0,0.6,0.4,0.1,0.1,4.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641766,Adama Sanogo,Adama,Sanogo,False,1.0,0.0,18.0,0.0,0.0,0.0,34.0,18.0,0.529411764705,12.0,8.0,0.666666666666,13.0,0.0,87.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.0,1.0,6.0,0.1,0.0,1.4,0.0,0.0,2.6,1.4,0.5,0.9,0.6,6.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630846,Olivier Sarr,Olivier,Sarr,False,25.0,27.0,104.0,43.0,16.0,0.372093023255,150.0,84.0,0.56,51.0,39.0,0.764705882352,46.0,3.0,632.0,56.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,160.0,7.0,29.0,0.5,0.6,2.3,0.9,0.3,3.3,1.8,1.9,1.1,0.8,13.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.5,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203107,Tomas Satoransky,Tomas,Satoransky,False,1586.0,60.0,805.0,670.0,237.0,0.353731343283,2132.0,997.0,0.467636022514,543.0,445.0,0.819521178637,388.0,182.0,8616.0,312.0,658.0,9.0,0.0,8.0,3.0,0.0,0.0,19.0,5.0,0.263157894736,9.0,5.0,0.555555555555,16.0,0.0,95.0,6.0,8.0,15.0,14.0,1.0,5.0,2676.0,1117.0,309.0,513.0,4.1,0.2,2.1,1.7,0.6,5.5,2.6,1.7,1.4,1.1,22.2,0.8,0.6,0.0,0.5,0.2,0.0,1.2,0.3,0.5,0.6,0.3,5.9,0.4,0.9,0.9,0.1,0.3,6.9,2.9,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630648,Jordan Schakel,Jordan,Schakel,False,1.0,0.0,6.0,7.0,2.0,0.285714285714,13.0,2.0,0.153846153846,2.0,2.0,1.0,6.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,1.0,0.2,0.0,1.0,1.2,0.3,2.2,0.3,0.2,0.3,0.3,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629678,Admiral Schofield,Admiral,Schofield,False,78.0,14.0,165.0,230.0,75.0,0.326086956521,369.0,154.0,0.417344173441,55.0,43.0,0.781818181818,131.0,3.0,1372.0,50.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,215.0,21.0,49.0,0.6,0.1,1.3,1.8,0.6,2.8,1.2,1.4,0.4,0.3,10.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630286,Tre Scott,Trevon,Scott,False,0.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,0.5,0.0,0.0,0.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,3.0,1.5,1.0,0.0,0.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630206,Jay Scrubb,Jay,Scrubb,False,10.0,3.0,32.0,32.0,10.0,0.3125,89.0,37.0,0.415730337078,17.0,13.0,0.764705882352,24.0,1.0,235.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,36.0,10.0,17.0,0.4,0.1,1.3,1.3,0.4,3.7,1.5,0.7,0.7,0.5,9.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.2,0.0,0.0,4.0,1.5,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631220,Dereon Seabron,Dereon,Seabron,False,5.0,1.0,6.0,2.0,1.0,0.5,18.0,6.0,0.333333333333,6.0,5.0,0.833333333333,11.0,0.0,66.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,2.0,0.0,0.5,0.1,0.5,0.2,0.1,1.6,0.5,0.5,0.5,0.5,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627782,Wayne Selden,Wayne,Selden,False,189.0,19.0,199.0,326.0,112.0,0.343558282208,814.0,338.0,0.415233415233,177.0,127.0,0.717514124293,127.0,27.0,2385.0,54.0,209.0,7.0,1.0,6.0,11.0,2.0,0.181818181818,26.0,9.0,0.346153846153,4.0,3.0,0.75,6.0,2.0,106.0,3.0,8.0,23.0,9.0,1.0,2.0,915.0,253.0,57.0,145.0,1.5,0.1,1.6,2.6,0.9,6.4,2.7,1.6,1.4,1.0,18.8,0.4,1.2,0.2,1.0,1.8,0.3,4.3,1.5,1.3,0.7,0.5,17.7,0.5,3.8,1.5,0.2,0.3,7.2,2.0,0.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629735,Chris Silva,Chris,Silva,False,36.0,28.0,109.0,4.0,1.0,0.25,110.0,67.0,0.60909090909,82.0,58.0,0.70731707317,70.0,0.0,532.0,80.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,189.0,10.0,51.0,0.5,0.4,1.6,0.1,0.0,1.6,1.0,1.9,1.2,0.8,7.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.7,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627732,Ben Simmons,Ben,Simmons,False,2754.0,255.0,2199.0,36.0,5.0,0.138888888888,3720.0,2076.0,0.558064516129,1459.0,864.0,0.592186429061,383.0,344.0,11909.0,641.0,1059.0,259.0,34.0,213.0,2.0,0.0,0.0,342.0,194.0,0.567251461988,171.0,89.0,0.520467836257,39.0,34.0,1233.0,67.0,129.0,477.0,280.0,48.0,105.0,5021.0,2840.0,568.0,1151.0,7.2,0.7,5.7,0.1,0.0,9.7,5.4,2.8,3.8,2.3,31.1,1.7,6.6,0.9,5.5,0.1,0.0,8.8,5.0,3.3,4.4,2.3,31.6,1.7,12.2,7.2,1.2,2.7,13.1,7.4,1.5,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
