id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV
1063,Carl Thomas,Carl,Thomas,False,28,8,47,73,23,0.31506849315,176,70,0.397727272727,28,18,0.642857142857,63,0,532,13,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.666666666666,1.0,0.0,11.0,1.0,2.0,2.0,1.0,0.0,0.0,181,60,24,25
78316,Charles Thomas,Charles,Thomas,False,22,1,16,17,2,0.117647058823,51,18,0.35294117647,15,10,0.666666666666,36,0,156,6,20,,,,,,,,,,,,,,,,,,,,,,48,22,4,17
2041,Etan Thomas,Etan,Thomas,False,149,427,1250,0,0,0.0,1734,890,0.513264129181,930,561,0.603225806451,409,74,7086,677,889,3.0,12.0,51.0,0.0,0.0,0.0,59.0,33.0,0.559322033898,37.0,20.0,0.54054054054,18.0,4.0,252.0,18.0,37.0,86.0,69.0,4.0,16.0,2341,1927,128,385
78317,Irving Thomas,Irving,Thomas,False,10,1,17,0,0,0.0,50,17,0.34,21,12,0.571428571428,26,0,108,14,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,46,31,4,13
202738,Isaiah Thomas,Isaiah,Thomas,False,2641,61,1037,2880,1044,0.3625,7300,3170,0.434246575342,2682,2339,0.872110365398,556,362,15582,283,1146,158.0,7.0,69.0,173.0,52.0,0.300578034682,436.0,176.0,0.40366972477,190.0,160.0,0.842105263157,26.0,21.0,863.0,8.0,63.0,564.0,77.0,20.0,79.0,9723,1320,472,1242
78318,Isiah Thomas,Isiah,Thomas,False,9061,249,2527,1373,398,0.289876183539,15904,7194,0.452339034205,5316,4036,0.759217456734,979,971,35516,951,2971,987.0,38.0,390.0,234.0,81.0,0.346153846153,1869.0,825.0,0.441412520064,689.0,530.0,0.76923076923,111.0,109.0,4216.0,134.0,363.0,2261.0,524.0,234.0,369.0,18822,3478,1861,3682
1975,Jamel Thomas,Jamel,Thomas,False,6,0,9,6,1,0.166666666666,37,14,0.378378378378,1,1,1.0,12,0,102,5,8,,,,,,,,,,,,,,,,,,,,,,30,14,4,11
2839,James Thomas,James,Thomas,False,5.0,7.0,47.0,0.0,0.0,0.0,39.0,22.0,0.564,20.0,10.0,0.5,33.0,2.0,267.0,29.0,48.0,,,,,,,,,,,,,,,,,,,,,,54.0,76.0,4.0,14.0
78320,Jim Thomas,Jim,Thomas,False,377,12,282,53,9,0.169811320754,1148,541,0.4712543554,346,264,0.763005780346,161,67,3361,136,322,,,,,,,,,,,,,,,,,,,,,,1355,418,142,210
78321,Joe Thomas,Joe,Thomas,False,17,,,,,,86,23,0.267441860465,20,9,0.45,39,,204,,19,,,,,,,,,,,,,,,,,,,,,,55,43,,
1519,John Thomas,John,Thomas,False,60,50,233,2,0,0.0,444,223,0.502252252252,193,114,0.590673575129,208,27,2252,199,384,2.0,1.0,6.0,0.0,0.0,0.0,6.0,3.0,0.5,2.0,1.0,0.5,9.0,0.0,56.0,4.0,15.0,7.0,10.0,3.0,5.0,560,432,69,107
1903,Kenny Thomas,Kenny,Thomas,False,975,276,2894,242,59,0.243801652892,4966,2309,0.46496173983,1715,1199,0.699125364431,632,406,17304,1447,1581,31.0,7.0,112.0,0.0,0.0,0.0,170.0,90.0,0.529411764705,62.0,42.0,0.677419354838,23.0,23.0,690.0,71.0,86.0,222.0,183.0,17.0,36.0,5876,4341,527,1054
1629017,Khyri Thomas,Khyri,Thomas,False,36,11,27,76,24,0.315789473684,152,59,0.388157894736,24,18,0.75,39,2,409,12,39,0.0,0.0,2.0,4.0,1.0,0.25,12.0,6.0,0.5,1.0,1.0,1.0,3.0,0.0,15.0,0.0,0.0,14.0,2.0,2.0,0.0,160,39,19,13
703,Kurt Thomas,Kurt,Thomas,False,1204,841,5406,32,9,0.28125,7894,3836,0.48593868761,1701,1292,0.759553203997,1110,650,27162,1922,3579,64.0,51.0,366.0,2.0,0.0,0.0,484.0,224.0,0.462809917355,115.0,86.0,0.747826086956,96.0,44.0,1894.0,148.0,300.0,534.0,514.0,42.0,94.0,8973,7328,724,1241
202498,Lance Thomas,Lance,Thomas,False,266,55,728,433,165,0.381062355658,1796,748,0.416481069042,487,389,0.798767967145,399,128,7323,293,683,0.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,0.2,4.0,2.0,0.5,3.0,0.0,17.0,1.0,2.0,4.0,3.0,0.0,0.0,2050,1021,148,267
202952,Malcolm Thomas,Malcolm,Thomas,False,14,7,69,11,1,0.090909090909,69,30,0.434782608695,25,15,0.6,40,0,328,27,30,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,5.0,1.0,0.2,3.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,0.0,76,96,6,25
1629744,Matt Thomas,Matt,Thomas,False,61,4,136,270,109,0.403703703703,411,178,0.43309002433,46,37,0.804347826086,126,1,1226,19,74,7.0,1.0,14.0,12.0,5.0,0.416666666666,23.0,13.0,0.565217391304,0.0,0.0,0.0,13.0,0.0,91.0,1.0,7.0,31.0,15.0,1.0,1.0,502,155,22,38
78322,Terry Thomas,Terry,Thomas,False,3,2,21,,,,65,28,0.430769230769,29,21,0.724137931034,28,,136,15,21,0.0,0.0,0.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,4.0,,6.0,1.0,1.0,0.0,1.0,0.0,,77,36,4,
1501,Tim Thomas,Tim,Thomas,False,1272,300,2572,2609,962,0.368723648907,7922,3458,0.436505932845,2079,1576,0.758056758056,824,408,21338,807,2261,76.0,29.0,223.0,202.0,88.0,0.435643564356,538.0,252.0,0.468401486988,180.0,139.0,0.772222222222,55.0,23.0,1545.0,57.0,203.0,731.0,280.0,32.0,60.0,9454,3379,609,1217
200748,Tyrus Thomas,Tyrus,Thomas,False,347,525,1388,34,8,0.235294117647,2620,1147,0.437786259541,1080,791,0.732407407407,402,129,7932,550,989,14.0,27.0,74.0,1.0,0.0,0.0,129.0,59.0,0.457364341085,50.0,35.0,0.7,21.0,7.0,384.0,26.0,55.0,153.0,100.0,19.0,30.0,3093,1938,328,527
202717,Trey Thompkins,Trey,Thompkins,False,3,3,20,13,4,0.307692307692,61,24,0.39344262295,7,5,0.714285714285,24,0,119,4,10,,,,,,,,,,,,,,,,,,,,,,57,24,3,6
78323,Bernard Thompson,Bernard,Thompson,False,266,27,188,17,0,0.0,934,410,0.43897216274,327,258,0.788990825688,204,29,2935,164,391,2.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,10.0,1.0,1.0,2.0,3.0,0.0,0.0,1078,352,127,181
1631,Billy Thompson,Billy,Thompson,False,514,272,945,13,2,0.153846153846,2128,1074,0.50469924812,617,416,0.674230145867,300,149,6697,670,817,2.0,0.0,3.0,0.0,0.0,0.0,11.0,6.0,0.545454545454,2.0,2.0,1.0,3.0,0.0,27.0,3.0,2.0,14.0,6.0,4.0,0.0,2566,1615,158,529
240,Brooks Thompson,Brooks,Thompson,False,281,5,128,396,149,0.376262626262,679,278,0.40942562592,85,55,0.647058823529,168,8,1714,30,229,10.0,2.0,3.0,10.0,4.0,0.4,25.0,13.0,0.52,11.0,8.0,0.727272727272,8.0,0.0,59.0,4.0,8.0,38.0,7.0,0.0,11.0,760,158,87,154
78325,Corny Thompson,Corny,Thompson,False,34,7,79,0,0,0.0,137,43,0.313868613138,46,36,0.782608695652,44,2,520,41,92,,,,,,,,,,,,,,,,,,,,,,122,120,12,31
78326,David Thompson,David,Thompson,False,1631,407,1184,83,23,,8365,4213,0.50364614465,3616,2815,0.778484513274,509,69,16305,737,1287,101.0,27.0,73.0,3.0,1.0,,539.0,249.0,0.461966604823,161.0,120.0,0.745341614906,27.0,2.0,906.0,42.0,83.0,619.0,115.0,24.0,63.0,11264,1921,459,1129
101159,Dijon Thompson,Dijon,Thompson,False,3.0,1.0,12.0,13.0,4.0,0.308,40.0,17.0,0.425,8.0,7.0,0.875,16.0,0.0,93.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,45.0,19.0,3.0,3.0
1630679,Ethan Thompson,Ethan,Thompson,False,29,6,24,60,18,0.3,89,33,0.370786516853,16,11,0.6875,21,5,325,11,40,,,,,,,,,,,,,,,,,,,,,,95,35,10,12
78327,George Thompson,George,Thompson,False,225,6,131,,,,691,306,0.442836468885,214,168,0.785046728971,73,,1983,50,203,,,,,,,,,,,,,,,,,,,,,,780,181,66,
203138,Hollis Thompson,Hollis,Thompson,False,292,68,630,941,363,0.385759829968,1795,742,0.413370473537,287,203,0.70731707317,265,90,6423,199,541,,,,,,,,,,,,,,,,,,,,,,2050,829,166,213
201574,Jason Thompson,Jason,Thompson,False,635,414,2616,42,6,0.142857142857,4255,2112,0.496357226792,1492,980,0.656836461126,588,412,14819,1264,1751,1.0,1.0,5.0,1.0,0.0,0.0,9.0,4.0,0.444444444444,3.0,0.0,0.0,10.0,0.0,55.0,6.0,6.0,8.0,11.0,0.0,1.0,5210,3880,283,747
78328,John Thompson,John,Thompson,False,19,,,,,,239,98,0.410041841004,111,66,0.594594594594,74,,771,,156,1.0,,,,,,14.0,3.0,0.214285714285,7.0,7.0,1.0,6.0,,32.0,,4.0,13.0,16.0,,,262,260,,
78329,Kevin Thompson,Kevin,Thompson,False,3,2,6,1,0,0.0,14,6,0.428571428571,2,1,0.5,14,0,58,7,11,,,,,,,,,,,,,,,,,,,,,,13,13,0,5
78,LaSalle Thompson,LaSalle,Thompson,False,1139,972,4566,26,4,0.153846153846,6376,3136,0.491844416562,2075,1530,0.73734939759,985,516,21236,2123,3143,28.0,25.0,99.0,0.0,0.0,0.0,163.0,71.0,0.435582822085,45.0,36.0,0.8,28.0,14.0,547.0,49.0,79.0,178.0,148.0,16.0,37.0,7806,6689,741,1646
78331,Mychal Thompson,Mychal,Thompson,False,2141,1073,4722,12,1,,10306,5191,0.50368717252,3707,2427,0.654707310493,935,454,27764,2229,2692,126.0,106.0,403.0,0.0,0.0,,897.0,449.0,0.5005574136,361.0,234.0,0.648199445983,104.0,23.0,2500.0,224.0,309.0,1132.0,627.0,56.0,156.0,12810,6951,701,2104
202814,Mychel Thompson,Mychel,Thompson,False,7,1,5,11,4,0.364,24,7,0.292,0,0,0.0,5,3,95,0,8,,,,,,,,,,,,,,,,,,,,,,18,5,2,5
78332,Paul Thompson,Paul,Thompson,False,224,79,329,81,17,0.209876543209,1315,568,0.431939163498,279,221,0.79211469534,154,45,3105,204,360,2.0,1.0,4.0,2.0,0.0,0.0,12.0,5.0,0.416666666666,5.0,3.0,0.6,3.0,0.0,34.0,1.0,3.0,13.0,5.0,4.0,4.0,1374,533,141,160
78333,Stephen Thompson,Stephen,Thompson,False,8,3,8,1,0,0.0,37,14,0.378378378378,8,3,0.375,19,0,91,11,9,,,,,,,,,,,,,,,,,,,,,,31,19,6,5
202684,Tristan Thompson,Tristan,Thompson,False,800,526,3919,42,10,0.238095238095,5308,2758,0.519593067068,2189,1296,0.592051164915,819,478,20432,2509,1750,81.0,76.0,434.0,1.0,0.0,0.0,469.0,261.0,0.556503198294,269.0,165.0,0.613382899628,107.0,70.0,2645.0,334.0,195.0,687.0,768.0,31.0,79.0,6822,6428,378,868
1630550,JT Thor,JT,Thor,False,90,70,279,252,80,0.31746031746,535,224,0.418691588785,109,71,0.651376146788,185,11,2260,110,169,,,,,,,,,,,,,,,,,,,,,,599,389,49,78
78335,Rod Thorn,Rod,Thorn,False,1214,,,,,,4479,1939,0.432909131502,1569,1134,0.72275334608,466,,10376,,784,21.0,,,,,,116.0,45.0,0.387931034482,45.0,39.0,0.866666666666,19.0,,275.0,,22.0,129.0,45.0,,,5012,1463,,
201154,Al Thornton,Al,Thornton,False,353,152,841,266,78,0.293233082706,3029,1368,0.451634202707,954,713,0.747379454926,296,167,8274,392,771,,,,,,,,,,,,,,,,,,,,,,3527,1233,185,424
738,Bob Thornton,Bob,Thornton,False,99,35,445,9,2,0.222222222222,720,320,0.444444444444,362,202,0.558011049723,283,30,3386,267,578,5.0,1.0,9.0,0.0,0.0,0.0,23.0,9.0,0.391304347826,14.0,8.0,0.571428571428,16.0,0.0,121.0,15.0,25.0,26.0,24.0,2.0,3.0,844,712,74,210
201977,Marcus Thornton,Marcus,Thornton,False,676,61,941,2051,735,0.358361774744,5003,2124,0.424545272836,924,767,0.830086580086,483,135,11297,407,739,1.0,1.0,12.0,21.0,5.0,0.238095238095,54.0,21.0,0.388888888888,18.0,12.0,0.666666666666,10.0,0.0,124.0,7.0,4.0,59.0,19.0,2.0,2.0,5750,1348,405,491
1628414,Sindarius Thornwell,Sindarius,Thornwell,False,111,35,165,103,35,0.339805825242,339,138,0.407079646017,134,90,0.671641791044,160,18,1721,41,183,0.0,0.0,4.0,3.0,1.0,0.333333333333,6.0,2.0,0.333333333333,0.0,0.0,0.0,4.0,0.0,11.0,0.0,2.0,5.0,4.0,1.0,0.0,401,206,76,82
901,Otis Thorpe,Otis,Thorpe,False,2730,501,6924,64,3,0.046875,12593,6872,0.545699992059,5610,3852,0.686631016042,1257,989,39826,3446,4146,128.0,15.0,365.0,3.0,1.0,0.333333333333,564.0,321.0,0.56914893617,233.0,147.0,0.630901287553,78.0,54.0,2252.0,182.0,241.0,790.0,547.0,33.0,117.0,17599,10370,840,2774
9,Sedale Threatt,Sedale,Threatt,False,3613,136,1338,642,188,0.292834890965,8075,3914,0.484705882352,1608,1311,0.815298507462,951,304,22437,371,2178,252.0,7.0,88.0,79.0,21.0,0.26582278481,555.0,251.0,0.452252252252,103.0,84.0,0.815533980582,70.0,15.0,1534.0,22.0,162.0,607.0,110.0,73.0,84.0,9327,1709,1138,1296
600001,Nate Thurmond,Nate,Thurmond,False,2575,553,1827,,,,13105,5521,0.421289584128,5089,3395,0.667125171939,964,,35881,744,2624,227.0,51.0,143.0,,,,912.0,379.0,0.415570175438,335.0,208.0,0.620895522388,81.0,,2875.0,62.0,266.0,966.0,1101.0,11.0,,14437,14464,125,
78340,Mel Thurston,Mel,Thurston,False,4,,,,,,113,32,0.283185840707,28,14,0.5,14,,,,42,,,,,,,,,,,,,,,,,,,,,,78,,,
78341,Howard Tidrick,Howard,Tidrick,False,101,,,,,,616,194,0.314935064935,205,164,0.8,61,,,,191,1.0,,,,,,19.0,5.0,0.263157894736,5.0,3.0,0.6,3.0,,,,16.0,13.0,,,,552,,,
78342,Dan Tieman,Dan,Tieman,False,27,,,,,,57,15,0.263157894736,10,4,0.4,29,,176,,18,,,,,,,,,,,,,,,,,,,,,,34,22,,
1629681,Killian Tillie,Killian,Tillie,False,30,23,57,119,37,0.310924369747,184,62,0.336956521739,19,14,0.736842105263,54,4,642,27,78,,,,,,,,,,,,,,,,,,,,,,175,84,28,15
78343,Darren Tillis,Darren,Tillis,False,42,90,198,3,0,0.0,435,184,0.422988505747,91,57,0.626373626373,124,5,1256,116,252,,,,,,,,,,,,,,,,,,,,,,425,314,20,73
1631166,Drew Timme,Drew,Timme,False,34,1,61,49,14,0.285714285714,140,66,0.471428571428,19,12,0.631578947368,25,2,381,25,31,,,,,,,,,,,,,,,,,,,,,,158,86,9,20
78344,Jack Tingle,Jack,Tingle,False,8,,,,,,143,37,0.258741258741,33,17,0.515151515151,39,,,,47,,,,,,,,,,,,,,,,,,,,,,91,,,
2224,Jamaal Tinsley,Jamaal,Tinsley,False,3330,155,1260,1326,397,0.299396681749,4481,1759,0.392546306627,1029,737,0.716229348882,547,404,14444,345,1306,208.0,6.0,86.0,92.0,27.0,0.293478260869,289.0,115.0,0.397923875432,50.0,36.0,0.72,41.0,36.0,1015.0,20.0,127.0,293.0,106.0,51.0,85.0,4652,1605,776,1375
47,Wayman Tisdale,Wayman,Tisdale,False,1077,500,3500,21,0,0.0,10575,5338,0.504775413711,2897,2202,0.760096651708,840,534,23868,1617,2801,22.0,5.0,41.0,1.0,0.0,0.0,147.0,67.0,0.455782312925,39.0,23.0,0.589743589743,22.0,4.0,381.0,16.0,61.0,157.0,57.0,2.0,13.0,12878,5117,464,1407
1627861,Mike Tobey,Mike,Tobey,False,1,0,1,0,0,0.0,4,1,0.25,0,0,0.0,2,0,25,2,2,,,,,,,,,,,,,,,,,,,,,,2,3,0,1
1630225,Isaiah Todd,Isaiah,Todd,False,8,2,19,26,5,0.192307692307,45,10,0.222222222222,8,4,0.5,18,1,135,5,8,,,,,,,,,,,,,,,,,,,,,,29,24,5,6
78346,Marko Todorovich,Marko,Todorovich,False,386,,,,,,1567,484,0.308870453095,671,477,0.710879284649,131,,,,427,0.0,,,,,,,6.0,,24.0,19.0,0.791666666666,3.0,,,,14.0,31.0,,,,1445,455,,
78348,Ray Tolbert,Ray,Tolbert,False,135,100,388,6,0,0.0,800,396,0.495,250,136,0.544,261,2,2789,221,418,1.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.6,8.0,4.0,0.5,5.0,0.0,33.0,1.0,7.0,10.0,5.0,4.0,0.0,928,609,71,210
78347,Tom Tolbert,Tom,Tolbert,False,285,109,845,98,29,0.295918367346,1647,757,0.459623557984,680,487,0.716176470588,312,120,5680,406,741,8.0,4.0,18.0,3.0,1.0,0.333333333333,33.0,14.0,0.424242424242,11.0,3.0,0.272727272727,9.0,0.0,116.0,0.0,29.0,32.0,18.0,3.0,4.0,2030,1251,116,347
201229,Anthony Tolliver,Anthony,Tolliver,False,650,215,1871,2320,865,0.372844827586,3538,1466,0.414358394573,848,654,0.771226415094,730,105,14198,545,1171,3.0,2.0,12.0,15.0,8.0,0.533333333333,20.0,11.0,0.55,6.0,4.0,0.666666666666,14.0,0.0,117.0,5.0,10.0,34.0,17.0,1.0,1.0,4451,2416,272,462
78349,Dean Tolson,Dean,Tolson,False,34,27,94,,,,280,153,0.546428571428,176,96,0.545454545454,80,,681,85,97,1.0,0.0,3.0,,,,8.0,1.0,0.125,2.0,2.0,1.0,4.0,,22.0,4.0,3.0,4.0,7.0,0.0,,402,179,36,1
78350,Rudy Tomjanovich,Rudy,Tomjanovich,False,1573,175,2783,130,34,,11240,5630,0.500889679715,2666,2089,0.783570892723,768,,25714,1173,1937,59.0,8.0,122.0,10.0,1.0,,436.0,213.0,0.488532110091,109.0,84.0,0.770642201834,37.0,,1041.0,67.0,78.0,511.0,189.0,11.0,17.0,13383,6198,374,332
78351,Andrew Toney,Andrew,Toney,False,1965,105,774,403,138,0.342431761786,5718,2859,0.5,2010,1602,0.797014925373,468,246,12608,235,1341,323.0,18.0,112.0,51.0,12.0,0.235294117647,1015.0,485.0,0.477832512315,346.0,272.0,0.78612716763,72.0,49.0,2147.0,56.0,265.0,1254.0,168.0,58.0,257.0,7458,1009,369,1394
78352,Sedric Toney,Sedric,Toney,False,235,1,76,91,31,0.340659340659,381,139,0.364829396325,128,100,0.78125,112,9,1410,22,159,2.0,0.0,0.0,6.0,3.0,0.5,6.0,3.0,0.5,2.0,2.0,1.0,3.0,0.0,15.0,0.0,4.0,11.0,0.0,1.0,2.0,409,98,48,114
78353,Andy Tonkovich,Andy,Tonkovich,False,10,,,,,,71,19,0.267605633802,9,6,0.666666666666,17,,,,12,,,,,,,,,,,,,,,,,,,,,,44,,,
342,Andy Toolson,Andy,Toolson,False,32,2,41,44,15,0.340909090909,146,58,0.397260273972,37,28,0.756756756756,60,15,523,32,70,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,159,73,14,26
78355,Jack Toomay,Jack,Toomay,False,113,,,,,,789,297,0.376425855513,408,282,0.691176470588,121,,,,349,0.0,,,,,,5.0,1.0,0.2,7.0,5.0,0.714285714285,2.0,,,,6.0,7.0,,,,876,,,
78356,Bernard Toone,Bernard,Toone,False,12,5,22,7,1,0.142857142857,64,23,0.359375,10,8,0.8,23,,124,12,20,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,,6.0,0.0,1.0,0.0,1.0,0.0,0.0,55,34,4,16
78357,Irv Torgoff,Irv,Torgoff,False,106,,,,,,1451,357,0.246037215713,367,283,0.771117166212,147,,,,436,7.0,,,,,,84.0,13.0,0.154761904761,19.0,13.0,0.684210526315,8.0,,,,25.0,39.0,,,,997,,,
78358,Gene Tormohlen,Gene,Tormohlen,False,257,,,,,,1253,515,0.411013567438,278,161,0.579136690647,271,,3223,,551,21.0,,,,,,60.0,24.0,0.4,18.0,11.0,0.611111111111,26.0,,169.0,,38.0,59.0,62.0,,,1191,1122,,
2351,Oscar Torres,Oscar,Torres,False,43,11,84,139,44,0.316546762589,377,151,0.400530503978,125,96,0.768,82,13,1180,50,73,,,,,,,,,,,,,,,,,,,,,,442,134,29,57
1629308,Juan Toscano-Anderson,Juan,Toscano-Anderson,False,372,59,503,249,82,0.329317269076,662,332,0.501510574018,130,84,0.646153846153,202,37,3126,98,347,8.0,1.0,10.0,5.0,2.0,0.4,10.0,4.0,0.4,3.0,1.0,0.333333333333,14.0,0.0,48.0,0.0,3.0,11.0,10.0,2.0,8.0,830,601,119,181
78359,Bill Tosheff,Bill,Tosheff,False,661,,,,,,2012,634,0.315109343936,745,591,0.793288590604,203,,6339,,654,11.0,,,,,,34.0,3.0,0.088235294117,10.0,10.0,1.0,4.0,,134.0,,14.0,16.0,11.0,,,1859,608,,
78360,Bob Tough,Bob,Tough,False,137,,,,,,814,226,0.277641277641,178,137,0.769662921348,82,,,,141,,,,,,,,,,,,,,,,,,,,,,589,,,
1626253,Axel Toupane,Axel,Toupane,False,19,10,30,46,15,0.326086956521,90,34,0.377777777777,24,18,0.75,33,1,414,8,52,0.0,0.0,2.0,2.0,1.0,0.5,4.0,2.0,0.5,0.0,0.0,0.0,4.0,0.0,9.0,2.0,0.0,5.0,4.0,0.0,0.0,101,38,10,6
78361,Monte Towe,Monte,Towe,False,87,0,26,,,,138,56,0.405797101449,25,18,0.72,51,,409,8,61,1.0,0.0,0.0,,,,3.0,2.0,0.666666666666,0.0,0.0,0.0,1.0,,6.0,0.0,0.0,4.0,0.0,0.0,,130,34,16,
700,Keith Tower,Keith,Tower,False,7,12,44,1,0,0.0,91,39,0.428571428571,36,20,0.555555555555,53,2,416,25,69,,,,,,,,,,,,,,,,,,,,,,98,69,6,19
78363,William Towery,William,Towery,False,313,,,,,,1449,425,0.293305728088,465,348,0.748387096774,128,,,,487,,,,,,,,,,,,,,,,,,,,,,1198,,,
78364,Linton Townes,Linton,Townes,False,32,7,36,25,9,0.36,248,109,0.439516129032,40,30,0.75,60,0,543,31,86,5.0,0.0,2.0,4.0,1.0,0.25,35.0,17.0,0.485714285714,7.0,6.0,0.857142857142,8.0,0.0,18.0,4.0,12.0,41.0,6.0,0.0,3.0,257,67,20,34
78365,Raymond Townsend,Raymond,Townsend,False,217,10,111,35,6,,751,309,0.411451398135,172,121,0.703488372093,154,0,2025,46,201,,,,,,,,,,,,,,,,,,,,,,745,157,90,122
1642422,Armel Traore,Armel,Traore,False,1,2,13,7,0,0.0,19,6,0.315789473684,7,2,0.285714285714,9,0,66,2,6,,,,,,,,,,,,,,,,,,,,,,14,15,4,3
78366,George Trapp,George,Trapp,False,375,71,577,,,,3188,1417,0.444479297365,690,519,0.752173913043,379,,6863,251,1034,23.0,9.0,58.0,,,,249.0,115.0,0.461847389558,40.0,28.0,0.7,31.0,,518.0,21.0,89.0,258.0,118.0,4.0,,3353,1466,117,
78367,John Trapp,John,Trapp,False,283,,,,,,2014,846,0.420059582919,516,374,0.72480620155,279,,4895,,855,5.0,,,,,,33.0,8.0,0.242424242424,7.0,4.0,0.571428571428,10.0,,71.0,,9.0,20.0,16.0,,,2066,1248,,
1714,Robert Traylor,Robert,Traylor,False,312,306,969,24,4,0.166666666666,1774,841,0.474069898534,691,399,0.577424023154,438,73,6242,671,1079,11.0,13.0,47.0,1.0,0.0,0.0,61.0,28.0,0.459016393442,17.0,9.0,0.529411764705,22.0,1.0,245.0,23.0,57.0,65.0,70.0,10.0,16.0,2085,1640,280,400
718,Gary Trent,Gary,Trent,False,504,174,1434,50,4,0.08,3580,1792,0.500558659217,1210,778,0.642975206611,506,130,9869,842,1096,8.0,1.0,21.0,3.0,0.0,0.0,88.0,35.0,0.397727272727,31.0,18.0,0.58064516129,28.0,0.0,231.0,20.0,39.0,88.0,41.0,2.0,16.0,4366,2276,223,599
2244,Jeff Trepagnier,Jeff,Trepagnier,False,22,4,26,13,6,0.461538461538,101,34,0.336633663366,20,14,0.7,31,0,268,17,20,,,,,,,,,,,,,,,,,,,,,,88,43,19,25
78651,John Tresvant,John,Tresvant,False,806,,,,,,4256,1920,0.451127819548,1843,1278,0.693434617471,559,,12296,,1754,44.0,,,,,,251.0,104.0,0.414342629482,95.0,66.0,0.694736842105,40.0,,862.0,,115.0,274.0,246.0,,,5118,3546,,
1629019,Allonzo Trier,Allonzo,Trier,False,147,18,189,185,71,0.383783783783,624,283,0.453525641025,266,213,0.800751879699,88,4,1749,37,146,,,,,,,,,,,,,,,,,,,,,,850,226,31,138
78368,Dick Triptow,Dick,Triptow,False,97,,,,,,422,116,0.274881516587,143,104,0.727272727272,59,,,,112,,,,,,,,,,,,,,,,,,,,,,336,,,
78369,Kelly Tripucka,Kelly,Tripucka,False,2090,137,1766,465,168,0.36129032258,9380,4434,0.472707889125,3660,3106,0.848633879781,707,575,20959,937,1634,57.0,5.0,52.0,5.0,0.0,0.0,314.0,145.0,0.46178343949,118.0,101.0,0.855932203389,25.0,23.0,750.0,41.0,65.0,391.0,93.0,22.0,61.0,12142,2703,678,1697
2456,Cezary Trybanski,Cezary,Trybanski,False,1,7,9,0,0,0.0,24,5,0.208333333333,12,5,0.416666666666,22,0,103,6,16,,,,,,,,,,,,,,,,,,,,,,15,15,1,10
2054,Jake Tsakalidis,Jake,Tsakalidis,False,101,223,802,1,0,0.0,1184,580,0.489864864864,513,337,0.656920077972,315,168,5007,436,689,2.0,8.0,28.0,0.0,0.0,0.0,26.0,12.0,0.461538461538,6.0,5.0,0.833333333333,10.0,7.0,140.0,15.0,24.0,29.0,43.0,1.0,11.0,1497,1238,73,268
78370,John Tschogl,John,Tschogl,False,69,45,102,,,,354,126,0.355932203389,43,25,0.581395348837,113,,1216,85,174,1.0,,,,,,8.0,5.0,0.625,0.0,0.0,0.0,3.0,,11.0,,0.0,10.0,4.0,,,277,208,42,
78371,Lou Tsioropoulos,Lou,Tsioropoulos,False,165,,,,,,1070,337,0.314953271028,329,236,0.717325227963,157,,2977,,451,14.0,,,,,,85.0,25.0,0.294117647058,29.0,19.0,0.655172413793,11.0,,239.0,,40.0,69.0,64.0,,,910,751,,
2401,Nikoloz Tskitishvili,Nikoloz,Tskitishvili,False,114,50,198,183,43,0.234972677595,626,190,0.303514376996,115,84,0.730434782608,172,16,1945,109,227,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.5,4.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,507,307,46,126
78372,Al Tucker,Al,Tucker,False,230,,,,,,2198,996,0.45313921747,625,439,0.7024,257,,5348,,567,0.0,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,4.0,,5.0,,0.0,4.0,0.0,,,2431,1283,,
